timestamp,words,tags
,"& so much the better I am sending you some pictures with this letter. Don’t you think its about time to do so? The’re [sic] not very good pictures, but when we do take some better ones, I will send you some even if its a year after.",Photographs
,"Well, I think this is all I have to say for now, and I’ll try to write sooner next time. In the meantime, I’ll be waiting for your sweet hand-writing to come. Very",Communications; Communications
,best regards to your father and mother and wish you the best of luck in future [sic].,
,"Love from a pal, Sumi.",
,"P.S.1. I just finished looking over your February 21st letter and you wanted to know how we were making out on ration cards. Well, as for sugar, we’re going swell. For butter, we get so far behind that many tickets have been thrown away. We use around two lbs. a week. We don’t buy any coffee at all. As for tea, we just can’t buy all the tickets worth. Only ones who drinks [sic] it are my mom, dad, Kay & myself very seldom. The rest drinks milk or cocoa.",WWII
,"P.S.2. Mother would be very glad if you could send some plants. She’s planning to have a flower garden this year & have already planted some poppy seeds. She doesn’t mind what kind of plants you send unless it won’t be such a bother to you. I’m sure she’d appreciate anything you can send. When we do go back to S.W. she said she’d take all the presents back, so if you want anything special, just say so in the letters. This is about the only way in which I can ever repay you. S.M.",Homesickness
,P.S. 3. Please overlook my errors and scribbling (AND HOW!!).,Communications
,"P.S. 4. I forgot all about the “Sadie Hawkin’s Day.” We had it last month for a month week. Some boys were dressed up as ladies and what beautiful ladies they seemed! (especially the legs.) Three of the tallest boys were on stilts which made them appear as a giant. The got a good kick of it. Almost every girls wore pigtails. This was the first time I’ve ever worn pigtails to school. Some sights!!!!! Enough said, I think!!!!! S.M.",Recreation; Education
,Raymond Hi-School.,Education
,The trees at the front of the school has [sic] been cut down. There are three cement walks leading into the front of the building. This picture shows only one in the centre. More rooms has [sic] been added at the farther side of the building. My home room is at the corner where the girl is standing all alone.,Education
Letter 7,"Box 167,",
,"Raymond,",
,Alberta.,
,July 18/43.,
,"My dearest Joan,",
,"It was a pleasure hearing from you after a long time. I was terribly worried if you had stopped corresponding with me, but I knew it couldn’t be true because you’re not the type of a girl who would so such things. Well, anyways, thanks a million for your ever-welcomed letter and I was certainly glad to hear from you again.",Joan; Communications
,"How is everybody in your family back home? Well, I hope, as we all are also.",
,"School’s over, and here I am at home. I stayed out almost three weeks from school on account of beet work and went back on the day before our June exams. That was June 18th, and the following week from Monday to Thursday I went to take my tests. So I got out of school on June 24th.",Education
,"Teruko (Yr. 8) got out on June 21st and went back on the 22nd to get her report card. My smallest sister, Marion, passed with honour, so she got out from school on June 16th. Lucky thing, she gets out the earliest and doesn’t have to do a bit of work in the beets. She’s just a spoiled kid in our family who never “grows up.” Gee, I was boiling mad the day I went back to school our health teacher gave us our Health Exam and I didn’t even glance over my notes. I still think it was her fault because Health Exam was scheduled on June 25th and I was expecting it on that date. I don’t know whether I passed or flunked in it (most likely flunked!) because we get our results mailed to us around middle of August from the Department of Education. On the same day we also got Home Ec. Exam and a little Soc. St. test. I don’t think I have to say much",Education
,"about that! All I have to say is that I fail my grade, I intend to quit school and go out working. Probably house-working in winter and farming in summer. That’s about all the work there is for girls out here. Well, I hope I passed (because I prayed to God about it) because I still want to continue with my schooling.",Education; Gender-dynamics; Labour-conditions
,"All in all, we did thirty-four acres of thinning beets this year, (we have only twenty-six acres of our own.) and about forty acres of hoeing beets. Dad helped us hoe about half of our beets and then he went to work for our boss. So the rest of the family – Kay, Teruko, Sam & myself finished our beets and did fourteen acres of a man’s down at Stirling. Mom did washings and cooking for the family, making lunches and caring for the house. Marion would stay all day at our boss’s and just come out to the field when its [sic] time to eat. She wouldn’t miss her share of the lunch for",Beet-farms; Labour-conditions
,"anything. This year, we worked shorter hours; from 6:00 A.M – 8:00 P.M. We were all really surprised to find ourselves working faster this year. Last year, we worked longer hours and did only around 1 ½ acres, while this year, we worked approximately three hours shorter and do almost three acres a day. It rained quite a bit this year, but not as much as last year.",Beet-farms; Labour-conditions
,"Whenever it rained, I stayed home and rested. Heck, who wants to go to school when they’re tired? If I did go to school, I’ll be sleeping during the classes.",Education
,"We finished our hoeing thinning on Friday, June 25th, one day after I finished my exams. We started on our hoeing on June 28, rested on 30th because it rained, & also on July 1st, (Stampede Day) and finished on July 8th. Last year, on July 8th we just finished our thinning beets. The weather plays a large part in our work, I’ll say.",Beet-farms; Labour-conditions
,"Gee, Joan, I wish you were with me or I with you. It’s a shame war can endure in this civilized",Homesickness; Joan; WWII
,"world, isn’t it? I hope we can meet all over again just once more in the near future.",Optimism
,"Dad has gone to the Church Service to-day [sic]. Since we came out here, I haven’t gone to a service but once. Back at the coast, we used to go to Sunday-School every week, but out here, it’s so inconvenient – no bus, or no tram to take. Walking nine miles (both ways) every Sunday over a gravel road is too far, so we stay at home and tune in a service over the radio. Sam takes his bike and goes to the Sunday-School in the morning and Dad takes the bike for the afternoon service. The could take turns between them, but the girls can’t, so we ordered another bike among us.",Recreation; communications
,"Dad is looking for a car which he wants to buy, ‘cause it’s too inconvenient from town and we don’t want to walk half mile [sic] to our beet field (one way) every day.",Labour-conditions
,Everybody in our family went to the Stampede so I tagged along,Recreation
,"with them. This year we went on the 1st instead of 2nd, so we saw the parade. For such a small town as Raymond the parade was really quite good. The stampede programme was same as every year and I didn’t enjoy the programme part, but otherwise I did. After the stampede we went to a Buck Jones’ picture. The theatre was so full they had to close the wicket for a while. I never saw such a crowd of people in Raymond since I came here. Streets were crowded and cafes were just packed full. To get an ice-cream cone, I had to wait approximately twenty to thirty minutes. There was [sic] at least 18,000 at the stampede. (so it says in the “Raymond Recorder.”) Lucky for us, we had a good chance and got a ride home it was around 10:00 P.M. when we arrived home. Next day we worked Fiddle-sticks! It seems to me that I get more tired when I",Recreation
,"rest instead of working steadily day after day. I believe it was on June 22nd, I wasn’t intending to go to Shirley Temple’s “Miss Annie Rooney” show, but I went anyways, in spite of the tests the day after. I had to refresh my memory by going to a show. Oh! my! I forgot! ……",Recreation
,"Congratulations, to you, Joan & I hope you find your next grade as simple as you did this term. Don’t worry, you’ll always pass your grade with the highest honour, and if you don’t, nobody will. But that’ll be the day! You’ve always did and always will! To me, you’re the brightest student in the whole school.",Joan
,Father will be starting on [sic] Mr. Jensen’s chicken-house tomorrow. Mr. Jensen is the manager of the Social Credit Bank in Raymond. Chicken-houses are a nuisance to him.,Farm-owners
,"He wants to build boats, the ones he was building back at the coast; but I’m afraid he won’t get any chance to build one out here on the prairies.",Homesickness
,"We decided to raise chickens, but we can’t as the hawks & weasels gets [sic] them. Then we decided to raise pigs, but we also find it a great problem to solve.",Living-conditions
,"I’m afraid, Joan, I can’t write such interesting letters as you could. There’s nothing interesting to write about, and even if there is, I can’t write it as you do. I guess I had better close as this letter will, no doubt, be boring you, so I will close with love and hoping to meet you very soon,",Communications; Optimism
,"I remain,",
,"Your affectionate friend,",
,Sumi.,
,P.S. Excuse me for the water blotches on the letter.,
,P.S. Please write soon as possible [sic].,
,P.S. Mother send her best regards to you and the rest of your family. Love – S.,
Letter 8,"Box 167,",
,"Raymond,",
,"Alta.,",
,Sept. 24/43.,
,"Dearest Joan,",
,"Just a sheet with few lines to say “Hello” and “How are you”. It’s been quite a long time since I’ve heard from you last, and I hope you are all well as we are also.",
,"I imagine you’re going to school every day and enjoying your everyday life. That’s swell!!! Life is very dull out here … no school, no play.",
,"Guess what??? It’s but topping season now. Think of us in the field pulling and topping beets while you’re doing your geometry, social studies, etc. will you Joan? And I’ll think of you having a wonderful time while I work. School begins sometimes in October this year. From Tuesday this week, we’ve been going to top beets every day (about two miles from here.) He comes for us about 7:30 A.M. and takes us home again around 7:00 P.M. This year",Beet-farms; Homescickness
,"we do around 1 ½ acres. We might do more when it comes to our beets because we’ll start earlier in the A.M. and quit later in the P.M. and also we’ll work twice as hard as what we’re doing now. This year we have 26 acres and I suppose it will take around 2 weeks and no later, I hope, as we don’t want to pull beets out of the snow. Last year, we finished just in time. The day after we finished, it snowed, but we still had to work in the snow as we did 3 acres of somebody else’s after ours.",
,Oh! but I have so many things to tell you about the beets and every thing out here; I don’t think I could write everything I want to in the letter.,Communications; Communications
,"Well, I’m just wishing for the day when you and me, telling and hearing each other’s story for hours and hours of what we’ve missed. I only wish it would be soon, don’t you think so, Joan? I’ll write again; a longer letter and I’ll be waiting for yours everyday.",Optimism; Joan; Homesickness
,"Your friend as ever, Sumi E. M.",
,"Dear Joan,",
,"I am enclosing with this letter a postcard showing you a corner of the C. Sugar Factory. The things which are in the box cars are beets. You see at the extreme right of the picture, a pile of beets. This pile grows at least fifty times larger. I am not exaggerating. Love, Sumi.",
Letter 9,"Box 167,",
,"Raymond, Alta.",
,Dec. 28/43.,
,"My dearest Joan,",
,"I am just writing few lines to tell you how glad I was to receive your package. Thanks a million, Joan. Honestly, I never dreamed of receiving such a lovely gift. Thanks ever so much, again, Joan. The package arrived in good condition after all the careful work you put into it.",Communications
,"After I received your gift, I’m really ashamed of how I sent mine and the content inside it. I m [sic] very sorry, but I was rushing and just got what was at hand, and I didn’t get pretty wrapping paper, nor stickers nor anything. I’m really ashamed of myself and next year I’ll know better what & how to send presents.",Communications; Joan
,"Did you have a good Christmas Day? Did you have a White Xmas? We didn’t, but I hope you did. Honestly, Christmas day [sic] seemed just as if it were an ordinary day and an autumn weather [sic] – no snow.",Living-conditions
,"As a matter of fact, we didn’t have much snow so far this winter as we did last winter; and it seems as if it is warmer too.",Living-conditions
,"I came home on the morning of the 25th. On Christmas Eve, those folks (The Roddicks) went out from 8:30 P.M. and came back around 11:30 P.M. with a bunch of friends & they didn’t go home till 3:00 in the morning. I had to stay home and put the baby to bed. She slept well until the bunch came and she was up till they went home. Poor kid, I don’t blame her for staying up so late with the radio going on full blast, piano playing, singing carols and talking so loud. On Christmas morning, I slept in till 8:30 A.M. and they slept in till 9:30 A.M. We had breakfast and I finished dishes around 11:00 A.M. Mr. Roddick helped dry the dishes. This was",Labour-conditions
,his first time to help me with the dishes and he hopes that it will be his last. I don’t blame him as there was a whole stack from the night before.,Labour-conditions
,"I reached home around 12:30 and we had our Christmas dinner around 6:00 P.M. This year we got two turkeys for Christmas present so we had one for Xmas and the other is to be fore [sic] New Year’s. Honestly, I had the most worst stomach ache I had for ages. I think I ate too much turkey and cranberries. Christmas is dull out here. I wish we had the same Christmas as we did back there. Out here, we don’t have a Christmas tree, nor Church Services nor a picture show. We could have a Christmas tree, but we didn’t bring our tree ornaments with us. Xmas isn’t fun out here, and on radio",Homesickness; Living-conditions; Belonging
,programmes they don’t sing many Christmas carols nor have a [sic] good Christmas stories on the air. It doesn’t seem a bit like a [sic] Christmas.,Homesickness; Living-conditions; Belonging
,"The other day, my father won a quilt from a ticket which he bought for 25ȼ. Oh, it’s pretty and nicely finished. (I don’t mean to brag or boast about it). It’s a wine taffeta comforter with a pretty design on it. The drawing took place in the 2nd Ward Morman [sic] Church. I was certainly surprised when his name was drawn, only he wasn’t there, so Kay went and received it.",
,"Well, I really think I must close now. Thanks again, Joan, for the lovely present and I hope you had a very merry Christmas and hope to have a “Happy and Prosperous New Year.”",
,"With lots of love,",
,Sumi M.,
Letter 10,"Box 167,",
,Raymond.,
,Alberta.,
,Ap. 7/44.,
,My dear Joan:,
,"I am so ashamed of myself for not writing to you, that I don’t deserve to have such a good friend as you. Don’ you think that I’m terribly ignorant and stubborn?",Communications
,"Well, how are you, Joan, and the rest of the family?? I hope that you are all fine as we all are well. How is your little brother coming along? I bet he’s the cutest little baby in this whole world. Aren’t you proud of him? Gee, I can’t wait to see him.",Joan
,"How are you getting along in school? No doubt, you’re getting along fine as you always doe. We only have our Easter holidays today (Ap. 7) and on Monday. (Ap. 10). Isn’t it a short",Education
,"holiday? How long do you get yours? Now’s my chance to get my book reviews written. Imagine, five book-reviews and then “school-books.” (they’re library books, but a list of books are suggested for school-reading; and we have to read 10 off [sic] this list.) I’ve read all my ten books but I haven’t written any book-reviews, yet.",Education
,"In French “Author’s” text, we read ten stories out of fifteen. In French “Grammar” text, we’ll be finished with this course by the end of this month, & we’re going to review over [sic]. There is only 12 students in Fr. II class – 9 girls & 3 boys!",Education
,"In Typing, I’m on Block 13. I’m taking it over because I didn’t finish to the end in Gr. 9. Instead, we get only 3 credits because we take only 3 periods per week.",Education
,We had a debate against,Education
,Gr. 12 and we lost by one point.,Education
,"We finished our Sociology text, so we’re reviewing over again. After we have finished that, we’re going to work in groups on a project. We haven’t decided on the topic, yet. I went to the Kinsmen’s – “Milk for Britain Fund, Victory Revue.” It was held in the opera house, and was there a crowd!! The programme [sic] was good – from 8:30 to 10:30. P.M.",Education
,"We’ll be moving very soon but I don’t know when or where. Don’t worry, the address will be same [sic], only we’re not going to work on Maudsley’s farm anymore. It’s too far from school and very inconvenient.",Labour-conditions; Forced-displacement
,"Kay is still working at Mrs. Kate Card’s. See, Card’s house is certainly pretty, both inside and out. It’s a very modern, streamlined, well-equipped home. All in all, there is are 16 rooms and 2 large hallways. Kay says that the folks are nice.",Labour-conditions
,"I’m still working at the banker’s [sic]. They had a notice to move since last fall, but they haven’t been transferred yet. The girl certainly is getting honory [ornery?]. And is she ever spoiled, being the only child. She’ll be two years old in June. I’m teaching her to point where-ever I say; such as nose, mouth, eye, etc. She might be a spoiled child, but she’s not so dumb. On the whole, she’s quite clever.",Labour-conditions
,"Our school-paper, which was destributed [sic] on Monday, created quite a disturbance. The cover, which had every teacher’s cartoon and nick-names on it, had “APRIL FOOLS” written on it because it was an April issue. That afternoon all the teacher’s bowled Hazel Taylor (the artist) out, not for the cartoons, but for the word “FOOLS.” They didn’t like the letter “S.” on “fools.” The",Education
,"whole school got mad at the teachers and the next day the high school went on a strike. (I forgot to mention this, but the principal locked the “Hi-Times” Room on Monday P.M. [sic]) On the bulletin board, somebody pinned up a large paper with the words painted in red paint “DICTATORS – FREEDOM OF THE PRESS.” On Tuesday night, around 10:00 - 10:30 P.M., the kids had a – a real one, with torches and banners declaring the freedom of the “Hi – Times” room. They even stopped the traffic and blockaded the roads. It surely was some “mob mind.” The radio broadcasted about this over the air and it was also written in the papers. Some school, and some kids!!!!! Majority [sic] of the students came back on Wed. but there was [sic] some who still stayed out. The whole town was talking about the “high-school.” The kids were",Education
,"so mad at the teachers that they pinned the “Hi-Times” cover all over the town and broke into the school office and pinned the covers all over the walls and the desk [sic]. So you can just imagine what the whole town was talking about for four days. I’ll enclose the Hi-Times cover with this letter. The cartoons are very good, especially Mr. Gloat, who certainly is a gloat. And how!!!!!",Education
,"Well, I guess I’ve talked enough about school, so I’ll quit. But I couldn’t let this riot slip by unless I wrote to you about it.",
,"Write me something about QE. school, what’s happening and so on.",Homesickness
,Some day I’m going to Lethbridge and get my picture taken. I promise to send you one as soon as,Photographs
,I get it taken. Don’t faint when you see it though.,Photographs
,"Well, today was Good Friday, but it didn’t seem as though it was. I got a new dress for Easter which I’m going to wear on Easter Sunday to the church. It’s gold and brown with dirndl effect skirt and V neckline and short sleeves. I’m also getting a jacket made. It The material is green tweed with brown leather buttons.",Recreation
,"I’ll have to close the letter for this time, as it is getting late. Wasn’t this some trash? I admit that I dread writing letters but enjoy receiving one. So please write as soon as you can. If you put it off as I did, well, I wouldn’t be angry as I deserve",Communications
,to be negelected. So I’ll close now with love –,Communications
,"Your friend as ever,",
,Sumi,
,P.S. I hope you have a good Easter. S.M.,
Letter 11,"Box 167,",
,"Raymond,",
,Alberta.,
,"July 6, 1944.",
,"Dearest Joan,",
,"I was very glad to hear from you again, Joan. I think it is time that I write to you now.",
,"How are you and everybody in your family? And how is your brother coming along? I bet he’s cute; I [sic] like to see him. Send a picture of him of you have any, will you please?",Joan; Photographs
,"Well, I finished writing all my exams today. Hip! Hip! Hurrah!!! We started writing ours from Monday. When did you write your exams? (that is, if you had to write any.)",Education
,"I hardly knew a thing, since I was out for beets and missed all the important preludes to the examination. I hate to hear my marks, which will be sent probably next month. Well, school is over for another term and am I ever glad! Aren’t you?",Education; Beet-farms
,"We moved, did you know? Oh yes, I forgot that I wrote to you about it in the last letter.",Living-conditions
,"Our French exam was exactly one and three-quarters hours [sic] long and even at that, we had to rush. There were two very long passeges [sic] to translate from French into English. One of them we took it up in authors and the other one was the one we had never seen before. It was a joke and it was quite",Education
,"funny. We also had ten verbs in the principal parts to translate from Eng. into French. Last but not least, we had 15 long long sentences to write. I mean from Eng. into French. On the whole, the exam wasn’t bad. She gave us a harder test in French many times before. Our French teacher is Mrs. Shortliffe. She’s still very young and she is loads of fun, especially in French class, because there are only twelve in the class. She’s quite different in our English class. There’s always some foolish smart alecs who cracks jokes and which makes her mad. Talk about her temper, whew!! And she hasn’t red hair either!",Education
,"Our Chemistry exam wasn’t bad either, but our Eng. test was. I guess it’s because",Education
,I never even looked at my notes or verses or essays and proses. I am quite certain I flunked in Eng.,Education
,"Oh, Joan, but you don’t know how lucky you are to have a formal gown. I wish I was in your boots[.] If ever your gown gets too short for you, send it over. I’ll be glad to have it, and how! How did the banquet come out? Did you have a good time? I certainly hope you did. Goodness, I don’t even know how to dance.",
,"Did you know what? We have sixty baby chicks, but they are grew quite a bit now. We have 4 mother hens and no roosters, but I think half of the chicks are roosters. My! but hase [sic] some got long legs and necks. The chicks are in their ugliest stage right",Living-conditions; Labour-conditions
,"now. We also have two kittens, but they don’t bother the chicks because mother hen pecked at them once; and now they wouldn’t even go near the chickens.",Living-conditions
,"The radio is now playing “The Campbells are Coming.” I like that song, don’t you?",Recreation
,"Gee, you know, Joan, I missed a good chance of going to Waterton Park this year. You remember the Roddick family, don’t you? – (The family where I stayed as a school girl last winter.) Well, they came over and asked me if I wanted to go with them to Waterton Park for a week from July 1st to July 8th. Boy! I certainly wished to go, but heck! I had to write exams that",Recreation; Education
,following week. Was I ever mad!!!! I don’t think I’ll ever have such a good chance like that again.,Recreation; Education
,"We went to the Raymond Stampede again this year. It’s the same thing all over, but you know, one can desire fun when there’s a crowd down town [sic]. The day was just perfect – not hot, and not cold. I had five cones, two hot-dogs and three bottles of orange crush (orange crush was all that they sold.)",Recreation
,"I also took a picture of which I am going to enclose one in this letter. It’s not good, but it’s just me with the same big face and funny nose. It’s about time I sent you one, don’t you",Photographs
,"think? A man from the Lethbridge studio came over to Raymond and established a little room to take pictures. I think he’s going back to Lethbridge this Saturday. He is quick in developing pictures so lot [sic] of people get their pictures taken. Usually, he has them develop-ed the next day.",Photographs
,"This summer is quite hot and dry. The beets are not so good as last year’s, either. But for a change, it rained today for almost two hours! Were we ever glad! Especially Dad! He kept saying to himself, “Ah! rain, rain! Good for the ducks and beets.” Satisfied, Dad went to bed at 8:30 tonight. It is now 10:05 P.M.",Labour-conditions; living-conditions; Beet-farms
,"Well, Joan, I am out of news so I guess I had ought to close. I hope I’ll to hear from you soon. Here’s hoping you’re all well and happy,",
,"Your friend as ever,",
,Sumi Mototsune,
,"P.S. On July 1st I went to see Roy Rogers in “Song of Texas.” This was my first time that I saw Roy Roger’s picture. Being a Dominion Day, there were 2 features. – Song of Texas and the other one which I forgot; but both pictures were swell. S.M.",Recreation
Letter 12,"Box 167,",
,"Raymond,",
,Alberta.,
,Aug. 16/44,
,"My dear Joan,",
,"Since I haven’t heard from you for a long time, I thought I had better write to you and see what’s the matter. I hope you are not seriously sick or ill. If you are, I wouldn’t know what to do; but I am just hoping that you are well and having such a fine time that you can’t be bothered writing letters. I hope that my guess is right.",Communications; Joan
,"Today, I put up six quarts of table-beets. Yes, I really did all the work by myself. Imagine!! But I wouldn’t",Beet-farms; labour-conditions
,"be a bit surprised if they spoil within a month or so. In fact, I’ll be surprised if they don’t. All in all, I’ve put up 12 qt. of green beans, 12 qt. of table-beets, 4 ½ jars of plum jam, 1 ½ jars of blueberry jam and 1 ½ [jars?] of raspberry jam. We’ll be putting up fruits later and probably some more jam if we have any sugar left. This is the first time we have ever put up any vegetables or fruits or jam. We are sort of climbing up to it. I suppose you have put up some vegetables already and probably some fruits.",Labour-conditions
,Our garden isn’t too bad providing that this year is rather hot and dry. We,Labour-conditions
,"irrigated it 3 times already. How is your garden? Our sugar-beets at first seemed burned up and almost hopeless, but since we irrigated them, they grew all of a sudden. We",
,The other day I went to see Roy Rogers in “King of the Cowboys.” Did you see that picture-show? I thought it was a good picture. I hardly go to shows unless they are cowboy or mystery pictures. I can’t resist cowboy shows; I don’t like comical pictures much. Do you?,Recreation
,"Well, I guess I had better close for now. Please excuse my scribbling and please overlook my errors. I am very poor in writing",Communications
,letters. I guess you know that by now. Here’s hoping you are in the best of health and best regards to you all.,Communications
,Your friend forever;,
,Sumi Mototsune,
,P.S. Please write soon and tell me if anything is the matter with you. I’m worried. S.M.,Joan
Letter 13,"Box 167,",
,"Raymond, Alta.",
,"June 4, 1945.",
,Dearest Joan;,
,"I’m so ashamed of myself, I don’t know how to start this letter. Let me see …. When was it when I last wrote to you? It’s been so long I haven’t the faintest recollection. Well, anyways, I hope you will forgive me, Joan. I was so busy ???????? etc.",Communications
,"Dear me, we started thinning our beets this morning and the rain ruined our first day.",Beet-farms; labour-conditions
,"Here we are at home, 10:45 A.M., and I decided to write and tell you I am safe and sound. Hope you and the rest are all well. I didn’t know that we were out of ink, so please excuse the pencil. Don’t mind my scrawl as I am in a hurry, for",Communications; labour-conditions
,we’ll be going out this afternoon again.,
,"Do you know, I’m writing five government exams this year? I’m so thrilled — only I hope I don’t flunk any of them. I’ll be writing three of teacher’s exams before June 27th. I hope I could go back for a week’s review. When do you get your exams? When will you be out of school? I write my last exam on July 6th. [Ill.] that horrible? It’ll be so hot then, that I don’t think I could think.",Education
,"How did you celebrate V E Day? On Monday we had a holiday from the afternoon and on that night we had a thanksgiving service from 8:30 P.M. and after the service we had a bonfire (rotten railroad ties and salvaged rubbers) and after the bonfire we had a free dance at the Opera House. Oh yes, I forgot to tell you, we burned Hitler (dummy)",WWII
,in the bonfire. It was awfully cold that night but the bonfire certainly warmed us up. A huge crowd had gathered that night. Aren’t you glad war’s half over at least?,WWII
,"We have two of the cutest whitest kittens. Honestly, I don’t mean to boast, but I really think they’re cute.",Recreation
,"I believe your brother’s cute too, if he took after you. I wish I could see him. How old is he now? Here’s a small boy at the place where Kay was working. He’s only five but he’s quite clever. I think he’s sort of cute too.",Joan; Homesickness
,I ran out of writing material so I guess I had better close for now. Please write soon. I’ll be waiting for your reply. Send me love to all and especially “to Little Kenny” —,
,With loads of love,
,from Sumi.,
Letter 14,"Raymond,",
,Alberta.,
,Aug. 20/45.,
,Dearest Joan:,
,I don’t know whether I should congratulate you first or tell you I’m sorry for not writing sooner.,Communications
,"At any rate, Congratulations, Joan, and I hope you all the success in the world. I’m awfully glad you graduated and for being the most proficient girl student. You well deserved the title.",Joan
,"Thank you for the Q. E. VUE and the pretty photo. You look so charming and mature. Everybody says you are so pretty. If ever I take a picture of myself, I promise to send you one. I could not find a suitable card so I just bought one which was the most suitable. What I sent to you about a month ago is just a small appreciation for your kindness and to show how glad I am you graduated.",Communications; Photographs
,It’s nothing much —.,
,"I bet you didn’t worry half as much as I did. My gov’t exam results came a week ago last Monday. Honestly I was scared stiff even to open the envelope. I won’t tell you my marks in number, but I got an A in every subject. You should have seen how surprised I was because I had expected D’s & failures. My teachers’ exams results – Psychology, Alg. I, Law – have not arrived yet but am [sic] expecting them soon. At least I know I passed Soc. St., Eng., Chem., and French, thank heavens! Now I have only 7 more credits to complete my 100 cr. and I’ll get my sen. matric next year. (ie. I hope!!!) Since I missed a month’s review (from June 4th – 28th) I thought for sure I was going to fail, but luck certainly was with me. I wrote my",Education
,"exams from June 28th – July 5th. It’s a choice between writing or failing flat, so I thought I’d write, and I certainly am glad I did. Teruko Ikeda wrote only her Eng. Exam and didn’t write the rest. She found the exams too tough. You should have been with me the night before the exams. With such a clever girl as you, I might have got something in my dull mind. I used to come home about 6:00 P.M. and study steadily until midnight – sometimes even until one. I didn’t like to go home while the rest were out in the field working, but I could not help it. Trying to study a year’s work in six or seven hours is quite difficult for me. (of course, it would not be so with you.) When the next morning came, my mind was a complete blank. I’m still surprised how I even passed my exams.",Education
,"You are fortunate to graduate in a formal, banquet, dance and everything. It was always my dream to graduate that way, but it seems as if my dream has vanished. Over here, it is really dull for graduates, although I am not one this year.",Homesickness; Education
,"You’ll make a very good teacher (even if I say so) and I am sure you will succeed as one. If I had as much brain as you, I will definitely go in for teaching.",
,"Congratulations to Donalda, too. With such pep, energy, cleverness and a leading ability she will make a school term successful and lots of fun. She is a lucky girl.",
,"Thank you for the Q. E. Vue I read every word in it and it surely was interesting. There aren’t very many students left by the time they reach Gr. 12, are there? There were about 24 in our",Homesickness; Education
,Gr. 12. last year.,
,I am glad the war is over for good. What did you do to celebrate? In Raymond there was a bonfire and a free dance. I can hardly believe war is over.,WWII
,Have you seen “National Velvet”? I saw it last [ill.] night. It’s good. Marion (she is the baby of our family) went to see it twice. She is so crazy about horses – all day long she does nothing but draw horses and Margaret O’Brien. She wants a colt for herself but we’ll have to think of our credit first.,Recreation
,Right now I am doing nothing. Just loafing or else canning. On Sept. 15th I promised a lady I will come and help her clean the house they are going to move in. It is a big Gambling house – 3 floored and lots of rooms. It was formerly owned by,Living-conditions; Labour-conditions
,Dr. Hall (dentist) who moved to Vancouver last winter. I have decided to stay with her this winter — going to school part of time and helping her part of time and getting paid. Her husband is a manager of the Bank of Montreal. They have only two girls — a six year old and a two year old.,Living-conditions; Labour-conditions
,"How is everybody? Well, I hope, as we are all in good health.",
,"Government exams are tough, don’t you think so? Every exam is 3 hours long. Of course, those who made up the exams do not expect you to finish the paper. Some papers, such as French contain as much as 22 pages. Chemistry had only 19 pages. It had the least.",Education
,"I don’t know where Tori is but Mitsuro is in Man. If you want his address,",Homesickness; Communications; Forced-displacement
,"it is Box 365, Emerson, Manitoba. Did you know that his sister (the one just below him) passed away almost two years ago?",Homesickness; Communications; Forced-displacement
,"The weather over here is not so hot as it used to be, which proves that autumn is near and that means beet topping. I even hate to think about it. I don’t like farm work but I like a [sic] business work. I wish I could go to a business school but I guess that’s out. Our credit, you know.",Living-conditions; Labour-conditions; Beet-farms
,"I think I have written a lot for now. Please excuse my scrawly writing as I got sleepy and scribbled just to get through quicker. I hope everything is okay your way. I might be a bit late, but just the same, congratulations and good luck! Thank you ever so much for all what you",Communications
,sent me. I can’t thank you enough. Many success in the future.,
,"Love, Sumi.",
Letter 15,"Box 167,",
,"Raymond,",
,Alberta.,
,January 21/45.,
,Dearest Joan;,
,"Oh, I’m sorry, Joan. I’m so sorry, I never wrote sooner. I haven’t any excuse whatsoever.",Communications
,"Thank you, thank you very very much for the school pin and the pretty socks. Honestly, I was always praying for a Q. E. pin but I never dreamt of getting one. It was a gift from heaven, I’m sure. You should see me now, I wear the pin all the time — to school, at home or to anywhere else. I thank you again, Joan. And oh! thanks a million for the pretty socks. It fits me well. How did you guess my size? (I wear 9 ½.) Honestly, you shouldn’t have sent me",Homesickness; Education; Joan
,such a gift. I don’t deserve it and it makes me ashamed of myself for receiving it.,
,"This may be a trifle late but, I’m glad you had a good Christmas and I hope you had a happy New Year’s too. We enjoyed our Christmas and New Year’s, thank you. We also had a marvelous Xmas dinner with an eighteen pound [sic] turkey. (It was a pound less than yours.) On that night we went to see — “Sensation of 1945.” I didn’t like it much [sic] as I did, “Bathing Beauty.” Have you seen this picture? I thought the picture was pretty but the story wasn’t too hot. On the 27th, we were invited to a dinner party and imagine, we came home at 3:30 A.M. I slept in ‘til 11:00 of the",Recreation
,"following morning. It was lots of fun and I hoped you were there with us too. It would have been merrier, since its [sic] always gay & merry with you around.",Homesickness; Joan
,"Anyways, we had snow even though we had no Christmas tree. Oh! how we long for a Christmas tree that we had back there.",Homesickness; Recreation
,"We haven’t had much cold weather but we’re having plenty of snow, – more than last year. The coldest day we had this winter, so far, was 12 below. It’s not cold at all.",Living-conditions
,"How are you passing your time? Do you like school? Oh, I dread school now. I used to like it before but I don’t know what’s happening to me now. I guess it’s because of the school and well, you’re not here with me or I with you. Another year of school for me and I’ll get my 100 credits",Education
